image_id,numeric_label,final_label,image_area,tissue_area,cell_area,chromatin_area,cell_area_ratio_over_tissue,cell_area_ratio_over_image,chromatin_area_ratio_over_tissue,chromatin_area_ratio_over_cell,number_of_components,largest_component_area,largest_component_ratio,mean_component_area,std_component_area,component_density_over_cell,granularity_index,chromatin_skeleton_length,chromatin_skeleton_length_ratio_over_cell,total_perimeter,compactness,centroid_x,centroid_y,image_mean_rgb_r,image_std_rgb_r,image_mean_rgb_g,image_std_rgb_g,image_mean_rgb_b,image_std_rgb_b,image_mean_hsv_h,image_std_hsv_h,image_mean_hsv_s,image_std_hsv_s,image_mean_hsv_v,image_std_hsv_v,image_mean_lab_l,image_std_lab_l,image_mean_lab_a,image_std_lab_a,image_mean_lab_b,image_std_lab_b,cell_mean_rgb_r,cell_std_rgb_r,cell_mean_rgb_g,cell_std_rgb_g,cell_mean_rgb_b,cell_std_rgb_b,cell_mean_hsv_h,cell_std_hsv_h,cell_mean_hsv_s,cell_std_hsv_s,cell_mean_hsv_v,cell_std_hsv_v,cell_mean_lab_l,cell_std_lab_l,cell_mean_lab_a,cell_std_lab_a,cell_mean_lab_b,cell_std_lab_b,chromatin_mean_rgb_r,chromatin_std_rgb_r,chromatin_mean_rgb_g,chromatin_std_rgb_g,chromatin_mean_rgb_b,chromatin_std_rgb_b,chromatin_mean_hsv_h,chromatin_std_hsv_h,chromatin_mean_hsv_s,chromatin_std_hsv_s,chromatin_mean_hsv_v,chromatin_std_hsv_v,chromatin_mean_lab_l,chromatin_std_lab_l,chromatin_mean_lab_a,chromatin_std_lab_a,chromatin_mean_lab_b,chromatin_std_lab_b,cell_number_of_components,cell_largest_component_area,cell_largest_component_ratio,cell_mean_component_area,cell_std_component_area,cell_component_density,cell_granularity_index,cell_skeleton_length,cell_skeleton_length_ratio,cell_total_perimeter,cell_compactness,cell_centroid_x,cell_centroid_y,chromatin_number_of_components,chromatin_largest_component_area,chromatin_largest_component_ratio,chromatin_mean_component_area,chromatin_std_component_area,chromatin_component_density,chromatin_granularity_index,chromatin_skeleton_length_ratio,chromatin_total_perimeter,chromatin_compactness,chromatin_centroid_x,chromatin_centroid_y
66.png,1,AMF,16384,15999,5428,485,0.3392712044502781,0.331298828125,0.0303143946496656,0.0893515106853353,3,413,0.8515463917525773,161.6666717529297,177.87136840820312,0.0005526897568165,0.0061855670103092,45,0.0082903463522476,148.0,0.2782455144249542,66.7457627118644,63.48668280871671,0.67346543,0.17618431,0.34583253,0.19509114,0.7341987,0.1417957,0.80819464,0.029439438,0.5625892,0.18845281,0.73640025,0.14330949,51.307667,16.864061,48.48223,11.112138,-37.293304,9.277013,0.5328344,0.16183175,0.19412147,0.10691764,0.6256569,0.13255319,0.79589295,0.027076213,0.7142742,0.13601921,0.62615794,0.13266265,37.843796,12.266619,52.228012,8.224641,-42.492516,5.715266,0.18465264,0.1407885,0.015244671,0.031187937,0.3406446,0.12850334,0.74427783,0.03993163,0.97069037,0.059034333,0.34065396,0.12851875,12.09467,9.231995,35.59246,13.396722,-38.2555,9.092833,3,2575,0.4743920412675018,1809.3333740234373,656.3811645507812,0.0001875117194824,0.0005526897568165,668,0.0417526095380961,1406.0355339059329,0.0345030200092787,50.56,67.22174757281553,3,413,0.8515463917525773,161.6666717529297,177.87136840820312,0.0005526897568165,0.0061855670103092,0.0082903463522476,148.0,0.2782455144249542,66.7457627118644,63.48668280871671
7166.png,0,NMF,16384,15327,2592,667,0.1691133294186729,0.158203125,0.0435179748156847,0.2573302469135802,8,223,0.3343328335832084,83.375,80.30245208740234,0.0030864197530864,0.0119940029985007,103,0.0397376543209876,316.0,0.0839385635292578,75.18834080717488,25.89237668161435,0.7902209,0.19592214,0.43899497,0.22593462,0.7993838,0.14032443,0.8265126,0.07031611,0.4995564,0.21037805,0.8212249,0.14978725,60.552277,18.775574,48.173534,14.182011,-32.166317,11.434327,0.45244354,0.16769509,0.13362685,0.11534136,0.583333,0.13021865,0.7842191,0.025528751,0.80086774,0.14936484,0.58369035,0.13050728,31.884783,12.677151,51.787262,6.348323,-45.730476,5.3577495,0.28046396,0.09985477,0.02874649,0.036842715,0.45218688,0.08401017,0.7637995,0.022487802,0.94516957,0.0687325,0.45218688,0.08401017,18.990122,6.79404,46.27585,6.4800854,-46.137104,4.725226,8,453,0.1747685185185185,324.0,124.15917205810548,0.000521954720428,0.0030864197530864,254,0.016572062373589,783.4142135623731,0.0530715739517082,21.81898454746137,58.99116997792495,8,223,0.3343328335832084,83.375,80.30245208740234,0.0030864197530864,0.0119940029985007,0.0397376543209876,316.0,0.0839385635292578,75.18834080717488,25.89237668161435
10623.png,0,NMF,16384,16381,4721,618,0.2881997436053965,0.28814697265625,0.0377266345155973,0.1309044693920779,19,142,0.2297734627831715,32.52631759643555,36.29030227661133,0.0040245710654522,0.0307443365695792,89,0.0188519381486973,360.0,0.0599229709851386,62.99295774647887,70.45070422535211,0.735694,0.13715921,0.21580532,0.12589045,0.67955214,0.11981555,0.8504655,0.0138942,0.72766036,0.124252014,0.7384648,0.1324747,47.72226,11.09536,64.133644,5.495115,-34.645058,3.9709196,0.6243598,0.12232747,0.12283057,0.0889372,0.5885931,0.101061545,0.84404594,0.016393127,0.8217659,0.10687355,0.6308646,0.112129286,39.01003,8.99276,61.834007,5.7923646,-34.874355,4.326524,0.45841196,0.13262795,0.030253768,0.033886123,0.46801797,0.099751316,0.8271371,0.027626546,0.94699293,0.05769788,0.48865098,0.105100185,27.360697,8.521572,54.382313,8.974302,-34.693703,6.538279,8,1520,0.3219656852361788,590.125,432.5171508789063,0.000488370673341,0.0016945562380851,664,0.0405347658873084,1564.8284271247462,0.024227600869054,45.59802631578948,21.523026315789476,19,142,0.2297734627831715,32.52631759643555,36.29030227661133,0.0040245710654522,0.0307443365695792,0.0188519381486973,360.0,0.0599229709851386,62.99295774647887,70.45070422535211
11248.png,0,NMF,16384,16320,5063,1321,0.3102328431372549,0.30902099609375,0.0809436274509804,0.2609125024688919,9,473,0.3580620741862225,146.77777099609375,136.2740478515625,0.0017776022121271,0.0068130204390613,193,0.0381196918822832,551.0,0.0546776050855183,112.7061310782241,71.98520084566596,0.6883951,0.19660647,0.34083715,0.17340618,0.53271765,0.1497257,0.9026475,0.036578856,0.544769,0.16118631,0.6903344,0.19207849,49.063213,17.087523,41.621742,7.2233524,-10.205434,6.421157,0.48159862,0.15961945,0.16460423,0.09717355,0.3843901,0.1046568,0.874853,0.044569924,0.6982924,0.1474727,0.48721963,0.14999852,31.153904,12.003407,40.9436,8.078628,-14.895438,6.580818,0.2853433,0.12692705,0.04168566,0.04062047,0.25299016,0.07936554,0.83963215,0.059533533,0.8884422,0.10711312,0.3010619,0.1092641,15.706682,8.245754,33.89918,10.792701,-17.154377,6.3550467,6,1911,0.3774442030416749,843.8333129882812,585.1901245117188,0.0003676470588235,0.0011850681414181,432,0.0264705882352941,1116.6213203435595,0.0510276960213694,106.07326007326007,52.26844583987441,9,473,0.3580620741862225,146.77777099609375,136.2740478515625,0.0017776022121271,0.0068130204390613,0.0381196918822832,551.0,0.0546776050855183,112.7061310782241,71.98520084566596
8229.png,0,NMF,16384,15678,7321,1081,0.4669600714376833,0.44683837890625,0.0689501211889271,0.1476574238492009,15,329,0.3043478260869565,72.06666564941406,86.40715789794922,0.0020489004234394,0.0138760407030527,161,0.0219915312115831,507.0,0.0528469149233113,67.3920972644377,62.51367781155015,0.73268396,0.17409538,0.42010286,0.21231005,0.75218755,0.11289946,0.8106472,0.11228774,0.48435506,0.21556093,0.7779152,0.121286,57.644836,16.44746,43.75651,16.926111,-30.129719,13.9438505,0.61486775,0.16964842,0.25635374,0.1292357,0.6781274,0.09801304,0.8043712,0.06144004,0.6431909,0.16459247,0.69357914,0.103264675,44.884514,11.368817,52.385715,12.200823,-39.36075,9.845463,0.4014745,0.22927521,0.0799695,0.07578397,0.5513932,0.10643854,0.7729865,0.063527755,0.87246525,0.12239192,0.5631372,0.113300465,28.426842,12.024724,53.09247,12.336582,-46.49256,8.839295,4,4111,0.5615353093839639,1830.25,1383.4356689453125,0.0002551345834927,0.0005463734462505,738,0.0470723306544202,1538.414213562373,0.0388717151338296,44.378010216492335,77.96667477499392,15,329,0.3043478260869565,72.06666564941406,86.40715789794922,0.0020489004234394,0.0138760407030527,0.0219915312115831,507.0,0.0528469149233113,67.3920972644377,62.51367781155015
5048.png,1,AMF,16384,13535,3091,636,0.2283708902844477,0.18865966796875,0.0469892870336165,0.2057586541572306,7,143,0.2248427672955975,90.85713958740234,41.06241989135742,0.0022646392753154,0.0110062893081761,92,0.0297638304755742,330.0,0.0733903738359268,8.104895104895105,51.06293706293706,0.70823956,0.22420408,0.5503909,0.25163907,0.6685147,0.19963248,0.8485751,0.148547,0.28864688,0.21001762,0.71732056,0.20891385,62.395275,23.369213,20.798214,9.400027,-10.05746,7.5670547,0.39324033,0.186885,0.20972753,0.1472662,0.40146,0.14188942,0.821581,0.06255286,0.57807094,0.21749055,0.42588913,0.16311935,29.87936,16.361788,28.84355,6.5574636,-19.700756,7.024455,0.20091754,0.10534318,0.057908665,0.053532682,0.26429674,0.08057206,0.7756233,0.08037237,0.8167605,0.16537468,0.2684789,0.08290201,12.670058,7.671874,27.102585,8.171162,-24.256027,6.719677,8,760,0.2458751213199611,386.375,196.37586975097656,0.0005910602142593,0.002588159171789,270,0.0199482822312523,805.4142135623731,0.0598784141799549,11.211842105263155,104.88684210526316,7,143,0.2248427672955975,90.85713958740234,41.06241989135742,0.0022646392753154,0.0110062893081761,0.0297638304755742,330.0,0.0733903738359268,8.104895104895105,51.06293706293706
6062.png,1,AMF,16384,16192,6889,2097,0.4254570158102767,0.42047119140625,0.1295083992094861,0.304398316156191,13,449,0.2141154029566046,161.3076934814453,137.443359375,0.0018870663376397,0.0061993323795898,355,0.0515314269124691,903.0,0.0323171306403426,116.086859688196,54.465478841870826,0.54630876,0.2394134,0.2975683,0.18247448,0.7175621,0.14012514,0.7646579,0.050257076,0.6181011,0.19032267,0.71861875,0.14155741,44.6667,17.918604,46.158047,11.97875,-45.656773,11.120399,0.33448875,0.15625072,0.14771129,0.09894855,0.60496175,0.11165913,0.73096275,0.03305262,0.7742521,0.13213968,0.60496175,0.11165913,28.97109,10.759948,46.11257,9.715062,-54.13809,5.952474,0.19206621,0.094640784,0.0549709,0.045877874,0.50180376,0.07812815,0.7143585,0.02714485,0.8995623,0.08091051,0.50180376,0.07812815,18.339499,5.8083463,44.25918,7.4153595,-55.4698,4.877411,5,3057,0.4437509072434316,1377.800048828125,924.2673950195312,0.0003087944664031,0.000725794745246,583,0.0360054347826086,1354.0,0.0472202976258977,52.80438338240105,110.83316977428852,13,449,0.2141154029566046,161.3076934814453,137.443359375,0.0018870663376397,0.0061993323795898,0.0515314269124691,903.0,0.0323171306403426,116.086859688196,54.465478841870826
10017.png,0,NMF,16384,14273,6487,2221,0.4544945001050935,0.39593505859375,0.1556084915574861,0.3423770618159396,15,1288,0.579918955425484,148.06666564941406,314.45263671875,0.0023123169415754,0.0067537145429986,463,0.0713735162632958,1005.0,0.0276328894180755,25.418478260869566,100.7197204968944,0.6775785,0.22132275,0.324059,0.30467552,0.70075285,0.18249753,0.8120594,0.09313517,0.61640763,0.28914535,0.7162996,0.18817045,50.830883,23.980688,48.20201,19.27535,-32.997375,13.662571,0.47953627,0.13493729,0.0934918,0.067429915,0.5415929,0.096031465,0.80923414,0.025562275,0.8434696,0.09464907,0.5500542,0.10411141,31.032663,8.913607,54.685425,7.1484137,-40.634457,5.464907,0.3549269,0.0682019,0.04025673,0.03182842,0.45773607,0.05403059,0.7923964,0.019869767,0.9164491,0.063748755,0.4585632,0.05378226,22.677206,4.4364,48.582294,4.1466045,-41.04085,4.91134,4,5166,0.796361954678588,1621.75,2056.829833984375,0.0002802494219855,0.0006166178510867,480,0.033629930638268,943.4142135623732,0.0915901840635297,51.15989159891599,85.03019744483159,15,1288,0.579918955425484,148.06666564941406,314.45263671875,0.0023123169415754,0.0067537145429986,0.0713735162632958,1005.0,0.0276328894180755,25.418478260869566,100.7197204968944
11753.png,0,NMF,16384,16384,6510,1980,0.3973388671875,0.3973388671875,0.120849609375,0.304147465437788,7,713,0.3601010101010101,282.8571472167969,253.3249969482422,0.0010752688172043,0.0035353535353535,278,0.0427035330261136,717.0,0.0483990394978907,109.0,37.391304347826086,0.608724,0.22027534,0.31657082,0.16620547,0.80782634,0.117894456,0.7688716,0.03359944,0.63004047,0.16436562,0.80793947,0.11793839,48.872093,16.044914,53.032574,5.9595127,-52.270668,10.8682375,0.4026474,0.14593267,0.16880336,0.09573112,0.7089499,0.09675396,0.73889697,0.0210818,0.7752422,0.11441179,0.7089499,0.09675396,34.137207,9.957261,53.862694,4.189743,-61.66721,5.6608973,0.22734728,0.09165454,0.05653984,0.045645934,0.59976226,0.0796871,0.7182788,0.017132187,0.9118894,0.06946788,0.59976226,0.0796871,22.202648,5.7513466,52.077675,4.5802617,-64.675705,5.0919724,4,3322,0.5102918586789554,1627.5,1237.617919921875,0.000244140625,0.0006144393241167,382,0.0233154296875,940.0,0.0925838305788571,100.8603251053582,52.87146297411198,7,713,0.3601010101010101,282.8571472167969,253.3249969482422,0.0010752688172043,0.0035353535353535,0.0427035330261136,717.0,0.0483990394978907,109.0,37.391304347826086
10335.png,0,NMF,16384,16106,4554,1494,0.2827517695268844,0.2779541015625,0.0927604619396498,0.3280632411067193,15,224,0.1499330655957162,99.5999984741211,77.98700714111328,0.0032938076416337,0.0100401606425702,253,0.0555555555555555,744.0,0.0339167781279855,64.15178571428571,63.84375,0.63858205,0.17081301,0.2283071,0.18751077,0.66508406,0.13885431,0.8228042,0.02876689,0.69939303,0.18569006,0.6767754,0.1461466,44.26608,15.791289,55.937664,9.741229,-38.15781,7.60941,0.49131,0.111088686,0.094029196,0.07346721,0.5508381,0.0905868,0.81151205,0.016791634,0.84500426,0.09894426,0.5536425,0.09262928,31.730003,8.132532,55.56842,4.8611965,-40.97465,4.186768,0.38947064,0.06822725,0.031584818,0.028613407,0.4689673,0.056393936,0.8028835,0.01594827,0.93752754,0.054774098,0.4696864,0.056023598,24.245754,4.5949774,51.182617,4.2523274,-40.24993,4.1022363,2,4148,0.9108476064997804,2277.0,1871.0,0.0001241773252204,0.0004391743522178,426,0.0264497702719483,1046.207106781187,0.0522838498369528,45.20467695274832,58.95371263259402,15,224,0.1499330655957162,99.5999984741211,77.98700714111328,0.0032938076416337,0.0100401606425702,0.0555555555555555,744.0,0.0339167781279855,64.15178571428571,63.84375
7257.png,0,NMF,16384,16367,5627,736,0.3438015519032198,0.34344482421875,0.0449685342457383,0.1307979385107517,13,349,0.4741847826086957,56.61538314819336,87.98123931884766,0.0023102896747822,0.0176630434782608,123,0.0218588946152479,354.0,0.0738042131265628,61.022922636103154,63.54441260744986,0.76241624,0.17247191,0.35312745,0.17571653,0.7524887,0.13316816,0.8385051,0.026296752,0.5774379,0.16596632,0.78424466,0.1455411,54.932293,15.175771,54.57342,7.779792,-34.116985,8.461582,0.6010757,0.16282082,0.1928237,0.12657046,0.6503141,0.13155583,0.81573427,0.025762483,0.73163563,0.14688191,0.6564204,0.13363616,41.00258,12.617202,57.249523,6.678569,-41.14189,6.667309,0.3618057,0.16363022,0.044824082,0.052137543,0.48136467,0.121298485,0.7828969,0.039241593,0.9231531,0.08719452,0.48234338,0.121257335,23.516384,10.445616,49.88802,10.586464,-43.145233,6.6032133,5,1764,0.3134885374089213,1125.4000244140625,432.1234130859375,0.0003054927598215,0.0008885729518393,622,0.038003299321806,1406.6213203435595,0.0357381763563415,50.56179138321996,47.20634920634921,13,349,0.4741847826086957,56.61538314819336,87.98123931884766,0.0023102896747822,0.0176630434782608,0.0218588946152479,354.0,0.0738042131265628,61.022922636103154,63.54441260744986
6580.png,0,NMF,16384,16379,1351,537,0.0824836681116063,0.08245849609375,0.0327858843641247,0.3974833456698741,6,236,0.4394785847299813,89.5,76.98213958740234,0.004441154700222,0.0111731843575419,111,0.082161361954108,301.0,0.0744819706174421,66.04237288135593,65.67796610169492,0.6261516,0.18609916,0.42429,0.16366586,0.8013288,0.1372502,0.7574124,0.022379875,0.4953456,0.1556456,0.8013288,0.1372502,54.50248,16.006882,39.174084,4.1630654,-42.200394,7.1789384,0.27056792,0.14923193,0.12699029,0.11991817,0.5547822,0.13515072,0.7218123,0.01675482,0.80718464,0.15589762,0.5547822,0.13515072,24.692207,12.73734,42.792263,3.6000926,-53.173016,3.905901,0.14502361,0.079932235,0.031994153,0.041099522,0.44653094,0.077557646,0.7104701,0.017793907,0.9391847,0.07575926,0.44653094,0.077557646,14.278779,5.8120527,41.952488,4.4559746,-53.16387,4.173182,3,663,0.4907475943745373,450.3333435058594,167.37249755859375,0.0001831613651627,0.002220577350111,117,0.0071432932413456,349.0,0.139384460718707,110.81749622926094,69.00904977375566,6,236,0.4394785847299813,89.5,76.98213958740234,0.004441154700222,0.0111731843575419,0.082161361954108,301.0,0.0744819706174421,66.04237288135593,65.67796610169492
11051.png,0,NMF,16384,14372,5000,1020,0.3478986919009184,0.30517578125,0.0709713331477873,0.204,6,346,0.3392156862745098,170.0,112.78445434570312,0.0012,0.0058823529411764,87,0.0174,349.0,0.1052347519859964,65.11849710982659,63.80635838150289,0.6376417,0.24409461,0.45956892,0.25613445,0.6004704,0.20512058,0.850842,0.123980336,0.36242723,0.21489318,0.65058625,0.2266279,54.187965,24.442335,24.276495,8.6670475,-12.512497,8.092698,0.35983709,0.15186551,0.18641277,0.113574795,0.38058946,0.1180142,0.81321204,0.04780998,0.5850818,0.19558062,0.3952566,0.12837219,27.147821,13.26079,28.336653,5.7218676,-20.741991,5.3251143,0.16161343,0.09495138,0.03384188,0.043560505,0.21400945,0.07328749,0.78075063,0.05870773,0.8869236,0.13318066,0.22273234,0.07864915,8.98784,6.6208324,23.901917,8.439469,-21.064089,6.887182,11,820,0.164,454.5454406738281,156.94374084472656,0.000765377122182,0.0022,361,0.0251182855552463,1257.414213562373,0.0397395676554962,22.304878048780488,14.434146341463414,6,346,0.3392156862745098,170.0,112.78445434570312,0.0012,0.0058823529411764,0.0174,349.0,0.1052347519859964,65.11849710982659,63.80635838150289
9238.png,1,AMF,16384,16208,2767,546,0.170718163869694,0.16888427734375,0.0336870681145113,0.1973256234188652,6,224,0.4102564102564102,91.0,76.2211685180664,0.0021684134441633,0.0109890109890109,74,0.026743765811348,236.0,0.1231908638939979,61.19642857142857,51.736607142857146,0.78311133,0.17492504,0.40977913,0.17728473,0.5459067,0.15187672,0.9228337,0.110433094,0.5073671,0.16416186,0.7838616,0.17261194,56.232574,16.181206,41.354908,9.08891,-1.1874977,8.323541,0.5152682,0.18465753,0.16537198,0.11710777,0.36307105,0.12692717,0.8955694,0.060328387,0.7289534,0.16296683,0.51888233,0.17851438,32.43054,14.048832,42.43336,9.257996,-9.157435,8.327164,0.23810571,0.12259169,0.01687452,0.03198137,0.19694822,0.08897536,0.8439981,0.08903012,0.954436,0.09082532,0.25406444,0.112224415,11.749083,7.7531757,30.245808,12.000639,-13.432599,9.666803,4,1467,0.53017708709794,691.75,495.600830078125,0.0002467917077986,0.0014456089627755,317,0.0195582428430404,740.4142135623731,0.0634263221042939,110.0081799591002,81.6141785957737,6,224,0.4102564102564102,91.0,76.2211685180664,0.0021684134441633,0.0109890109890109,0.026743765811348,236.0,0.1231908638939979,61.19642857142857,51.736607142857146
6141.png,0,NMF,16384,16046,4938,755,0.3077402467904774,0.3013916015625,0.047052224853546,0.1528959092750101,8,343,0.4543046357615894,94.375,104.24962615966795,0.0016200891049007,0.0105960264900662,82,0.0166059133252328,296.0,0.108286269789093,61.59766763848396,61.54810495626822,0.6285133,0.20834595,0.388874,0.1937324,0.74569464,0.14018525,0.7788757,0.078374855,0.5169338,0.1926072,0.7554903,0.13138574,52.08454,17.944254,41.317574,7.8916783,-37.972977,14.389707,0.40349758,0.14737585,0.18772878,0.10926766,0.62569535,0.123127125,0.74208796,0.06466669,0.7263353,0.13848993,0.63074195,0.11410895,33.16531,11.500776,46.28833,5.473543,-50.42524,10.431528,0.18167575,0.12266241,0.04564807,0.050598383,0.46522588,0.12609166,0.71508646,0.028509075,0.91943294,0.086543866,0.46522588,0.12609166,16.496485,8.61512,42.019985,10.200968,-52.176308,8.221068,7,1448,0.2932361279870393,705.4285888671875,519.010009765625,0.0004362457933441,0.0014175779667881,431,0.0268602767044746,1104.414213562373,0.0508741276165264,25.78245856353591,24.61395027624309,8,343,0.4543046357615894,94.375,104.24962615966795,0.0016200891049007,0.0105960264900662,0.0166059133252328,296.0,0.108286269789093,61.59766763848396,61.54810495626822
7730.png,0,NMF,16384,16127,4962,1391,0.3076827680287716,0.3028564453125,0.0862528678613505,0.2803305118903668,8,478,0.3436376707404744,173.875,157.68673706054688,0.0016122531237404,0.0057512580877066,191,0.0384925433293027,561.0,0.0555406900860559,62.10041841004184,60.75313807531381,0.5832104,0.20400815,0.3663151,0.18819265,0.80395716,0.12479568,0.75246936,0.026928231,0.5696778,0.1822791,0.80398685,0.12482371,50.45757,17.189743,44.7025,8.924605,-49.208607,12.320707,0.358068,0.14462845,0.18059906,0.107154615,0.67514104,0.116530456,0.7264527,0.02022346,0.7508289,0.12883647,0.67514104,0.116530456,32.4839,11.13536,48.302055,5.692351,-59.17286,7.464105,0.19500037,0.09778846,0.061001047,0.047751784,0.54540724,0.11621274,0.7109017,0.02031478,0.8995911,0.07669882,0.54540724,0.11621274,19.740261,7.2539935,46.97743,7.8490868,-59.927273,8.702883,4,1979,0.3988311164852882,1240.5,746.3211669921875,0.0002480312519377,0.0008061265618702,282,0.0174862032616109,780.2071067811866,0.102434634022448,95.1167256189995,27.779686710459828,8,478,0.3436376707404744,173.875,157.68673706054688,0.0016122531237404,0.0057512580877066,0.0384925433293027,561.0,0.0555406900860559,62.10041841004184,60.75313807531381
541.png,0,NMF,16384,13877,5495,1228,0.3959789579880378,0.33538818359375,0.0884917489370901,0.2234758871701546,15,618,0.503257328990228,81.86666870117188,152.01309204101562,0.002729754322111,0.012214983713355,190,0.0345768880800727,525.0,0.0559873128868319,60.77669902912621,65.90291262135922,0.6822895,0.23152739,0.3377675,0.31623527,0.7162575,0.18312451,0.7968141,0.1182573,0.605602,0.29775178,0.7268437,0.18790124,51.79136,25.060953,47.791054,21.145746,-33.821167,14.881023,0.44021505,0.13036424,0.09295842,0.06446016,0.5413423,0.1030553,0.7943398,0.021237958,0.8436314,0.09208691,0.5421958,0.103834964,29.222164,9.091411,52.856415,7.23225,-43.53671,4.3923545,0.27871716,0.09021491,0.02736348,0.026674083,0.41164958,0.086188994,0.7738687,0.019352177,0.9413162,0.05434234,0.41177058,0.086260155,17.847155,6.438568,43.77019,7.245617,-41.23042,5.462239,1,5495,1.0,5495.0,0.0,7.206168480219068e-05,0.000181983621474,361,0.0260142682135908,719.2071067811866,0.1334964203407999,85.74012738853503,73.2287534121929,15,618,0.503257328990228,81.86666870117188,152.01309204101562,0.002729754322111,0.012214983713355,0.0345768880800727,525.0,0.0559873128868319,60.77669902912621,65.90291262135922
11061.png,0,NMF,16384,15524,5190,1199,0.3343210512754445,0.3167724609375,0.0772352486472558,0.2310211946050096,18,317,0.2643869891576313,66.61111450195312,91.67887115478516,0.0034682080924855,0.0150125104253544,156,0.030057803468208,509.0,0.0581558600075522,11.173501577287066,56.49526813880127,0.61150724,0.23263769,0.42386892,0.22460376,0.57976794,0.18411233,0.8542389,0.08029457,0.38285956,0.19184391,0.62752295,0.21210866,51.15581,22.115454,26.015478,6.7491236,-14.239967,7.8585505,0.37034053,0.15702781,0.19771606,0.11514392,0.39638582,0.12204857,0.808767,0.05008278,0.57073414,0.19039229,0.40864885,0.13174127,28.371643,13.519083,28.40718,6.193495,-21.39266,5.4679027,0.17326133,0.10020796,0.05097996,0.05029434,0.23635465,0.087692544,0.76966435,0.06036125,0.83507824,0.15439793,0.2410582,0.09023598,10.781389,7.36268,23.714373,9.08304,-22.18788,7.059913,7,1622,0.31252408477842,741.4285888671875,543.1284790039062,0.0004509147127029,0.0013487475915221,385,0.0248003091986601,1211.6213203435595,0.0444266338204561,19.614056720098645,79.8094944512947,18,317,0.2643869891576313,66.61111450195312,91.67887115478516,0.0034682080924855,0.0150125104253544,0.030057803468208,509.0,0.0581558600075522,11.173501577287066,56.49526813880127
7500.png,1,AMF,16384,16193,2524,777,0.155869820292719,0.154052734375,0.0479836966590502,0.3078446909667195,2,692,0.8906048906048906,388.5,303.5,0.0007923930269413,0.0025740025740025,84,0.0332805071315372,240.0,0.1695151035999492,67.53468208092485,66.30346820809248,0.643164,0.20063323,0.36404097,0.17351137,0.7653795,0.12682496,0.78587395,0.044421844,0.5506499,0.17395385,0.76745915,0.12826216,51.50797,16.418928,46.648617,8.682395,-41.739334,11.305341,0.3782521,0.2068126,0.1529375,0.10601644,0.61217177,0.14249456,0.74695307,0.03886763,0.7780856,0.13918373,0.6123122,0.14266527,30.508121,13.810511,49.08979,7.3151155,-52.49623,7.759861,0.12120309,0.08728211,0.022747444,0.030514147,0.43624976,0.09665595,0.70392925,0.0218882,0.95610774,0.05819382,0.43624976,0.09665595,13.069552,6.1087227,41.541786,6.828989,-53.36051,7.247949,3,1985,0.7864500792393027,841.3333129882812,816.7906494140625,0.0001852652380658,0.001188589540412,150,0.0092632619032915,420.0,0.1798045319197423,72.09874055415617,66.60151133501259,2,692,0.8906048906048906,388.5,303.5,0.0007923930269413,0.0025740025740025,0.0332805071315372,240.0,0.1695151035999492,67.53468208092485,66.30346820809248
2447.png,0,NMF,16384,16355,6478,2092,0.3960868236013452,0.3953857421875,0.1279119535310302,0.3229391787588762,18,569,0.2719885277246654,116.22222137451172,159.0808868408203,0.0027786353812905,0.008604206500956,376,0.0580426057425131,968.0,0.0280556819518383,63.927943760984185,62.43936731107205,0.63352793,0.15893744,0.13073428,0.1068549,0.6359102,0.109321356,0.8301111,0.033778407,0.8212175,0.10880734,0.66105425,0.13262384,40.28928,11.171293,63.66561,7.551296,-40.12022,4.4531956,0.49748397,0.09789476,0.06480653,0.04610859,0.5491798,0.06638846,0.8149718,0.017001428,0.88966554,0.067026384,0.5525987,0.070699744,31.322577,6.2720222,57.83711,5.282587,-41.441673,3.4693878,0.39721528,0.051585056,0.030603088,0.023051871,0.48246235,0.037314404,0.80170417,0.013698558,0.9385218,0.045014657,0.48262924,0.037326835,24.90363,3.1673193,52.145523,3.241948,-41.41819,3.198659,6,2445,0.3774313059586292,1079.6666259765625,720.3768920898438,0.0003668602873738,0.0009262117937635,694,0.0424335065729134,1543.8284271247462,0.0341548781807945,87.14969325153375,73.55950920245398,18,569,0.2719885277246654,116.22222137451172,159.0808868408203,0.0027786353812905,0.008604206500956,0.0580426057425131,968.0,0.0280556819518383,63.927943760984185,62.43936731107205
